level,group,threshold,n_variants,n_predicted_artifact,artifact_fraction,median_rep_error_probability,mean_rep_error_probability
sample,TCGA-15-0742-01A-01D-1492-08,0.75,69,13,0.18840579710144928,0.25636667,0.35365797389852655
sample,TCGA-15-0742-01A-01W-0348-08,0.75,72,15,0.20833333333333334,0.208109865,0.3384321969020174
sample,TCGA-15-1446-01A-01W-0611-08,0.75,90,59,0.6555555555555556,0.855766635,0.7172503223973253
sample,TCGA-16-0846-01A-01D-1492-08,0.75,75,37,0.49333333333333335,0.67291504,0.5492209238236532
sample,TCGA-16-0846-01A-01W-0424-08,0.75,59,33,0.559322033898305,0.8578078,0.5718610040504218
sample,TCGA-16-0848-01A-01D-1492-08,0.75,352,200,0.5681818181818182,0.859833835,0.6513289894012254
sample,TCGA-16-0848-01A-01W-0424-08,0.75,280,141,0.5035714285714286,0.765640125,0.5775571209779174
sample,TCGA-16-0849-01A-01W-0424-08,0.75,50,27,0.54,0.7616145999999999,0.6265232345652312
sample,TCGA-16-0850-01A-01W-0424-08,0.75,57,35,0.6140350877192983,0.97425044,0.666989479938177
sample,TCGA-16-0861-01A-01D-1492-08,0.75,60,15,0.25,0.45299619,0.4585355978160015
sample,TCGA-16-0861-01A-01W-0424-08,0.75,57,24,0.42105263157894735,0.61098903,0.5263475877855974
sample,TCGA-16-1045-01B-01D-1492-08,0.75,81,62,0.7654320987654321,0.9695059,0.807708428018619
sample,TCGA-16-1045-01B-01W-0611-08,0.75,81,56,0.691358024691358,0.93730813,0.7473644375816475
sample,TCGA-16-1048-01B-01D-1353-08,0.75,67,50,0.746268656716418,0.95819324,0.7921786838124845
sample,TCGA-16-1460-01A-01W-0643-08,0.75,58,35,0.603448275862069,0.944736,0.6748558928501592
sample,TCGA-19-0957-01C-01W-0643-08,0.75,86,52,0.6046511627906976,0.886234875,0.66001510407168
sample,TCGA-19-0957-02A-11D-2280-08,0.75,121,101,0.8347107438016529,0.97241396,0.8441143797447644
sample,TCGA-19-1385-01A-02W-0643-08,0.75,58,33,0.5689655172413793,0.7852993500000001,0.5948858298207828
sample,TCGA-19-1386-01A-01W-0643-08,0.75,60,26,0.43333333333333335,0.6472466649999999,0.5180149966324072
sample,TCGA-19-1387-01A-01W-0643-08,0.75,77,42,0.5454545454545454,0.838325,0.5971746904536528
sample,TCGA-19-1389-02A-21D-2280-08,0.75,27,22,0.8148148148148148,0.97142416,0.837356045899463
sample,TCGA-19-1390-01A-01D-1495-08,0.75,119,55,0.46218487394957986,0.5290958,0.503402809330798
sample,TCGA-19-1390-01A-01W-0922-08,0.75,153,57,0.37254901960784315,0.27131703,0.428817137528397
sample,TCGA-19-1786-01A-01W-0643-08,0.75,58,31,0.5344827586206896,0.79480795,0.5915100080719613
sample,TCGA-19-1787-01B-01D-1495-08,0.75,655,152,0.23206106870229007,2.3812379e-07,0.2498432491325548
sample,TCGA-19-1787-01B-01W-0922-08,0.75,598,133,0.22240802675585283,5.14873075e-07,0.24244753825970494
sample,TCGA-19-1788-01A-01W-0643-08,0.75,70,47,0.6714285714285714,0.9113901,0.6719396413364596
sample,TCGA-19-1789-01A-01W-0643-08,0.75,69,30,0.43478260869565216,0.6788878,0.5681049132828323
sample,TCGA-19-1790-01B-01D-1353-08,0.75,80,68,0.85,0.980763475,0.8303160456497107
sample,TCGA-19-1791-01A-01W-0643-08,0.75,61,25,0.4098360655737705,0.3459786,0.44369208758835543
sample,TCGA-19-2620-01A-01D-1495-08,0.75,67,50,0.746268656716418,0.95313925,0.7682801535171901
sample,TCGA-19-2620-01A-01W-0922-08,0.75,109,75,0.6880733944954128,0.89682245,0.7278853058786231
sample,TCGA-19-2621-01B-01W-0922-08,0.75,86,52,0.6046511627906976,0.891802675,0.6370426687182824
sample,TCGA-19-2623-01A-01D-1495-08,0.75,78,43,0.5512820512820513,0.8526854500000001,0.6118337161740676
sample,TCGA-19-2624-01A-01D-1495-08,0.75,39,13,0.3333333333333333,0.3877831,0.44966934822108584
sample,TCGA-19-2624-01A-01W-0922-08,0.75,35,6,0.17142857142857143,0.01449481,0.2997309029157458
sample,TCGA-19-2625-01A-01D-1495-08,0.75,47,40,0.851063829787234,0.97308326,0.8351219735178006
sample,TCGA-19-2625-01A-01W-0922-08,0.75,68,36,0.5294117647058824,0.79317068,0.5921108474286809
sample,TCGA-19-2629-01A-01D-1495-08,0.75,70,52,0.7428571428571429,0.9559275700000001,0.7809266855943429
sample,TCGA-19-2629-01A-01W-0922-08,0.75,69,51,0.7391304347826086,0.97277236,0.7518601053984801
sample,TCGA-19-2631-01A-01D-1353-08,0.75,77,34,0.44155844155844154,0.59551406,0.5450249685867756
sample,TCGA-19-4065-01A-01D-2280-08,0.75,52,30,0.5769230769230769,0.951021705,0.6066023006063692
sample,TCGA-19-4065-02A-11D-2280-08,0.75,99,77,0.7777777777777778,0.9872149,0.7963902716597363
sample,TCGA-19-4068-01A-01D-1353-08,0.75,59,18,0.3050847457627119,0.6063292,0.5014995488898533
sample,TCGA-19-5947-01A-11D-1696-08,0.75,22,17,0.7727272727272727,0.97739804,0.7878462829814814
sample,TCGA-19-5950-01A-11D-1696-08,0.75,56,27,0.48214285714285715,0.721629625,0.6037374624309567
sample,TCGA-19-5951-01A-11D-1696-08,0.75,73,18,0.2465753424657534,0.26561606,0.379560159278831
sample,TCGA-19-5953-01B-12D-1845-08,0.75,54,42,0.7777777777777778,0.98211536,0.7833010497076456
sample,TCGA-19-5954-01A-11D-1696-08,0.75,83,37,0.4457831325301205,0.6410249,0.5699365985781968
sample,TCGA-19-5955-01A-11D-1696-08,0.75,66,58,0.8787878787878788,0.98995005,0.8795204852186315
sample,TCGA-19-5956-01A-11D-1696-08,0.75,8058,4732,0.5872424919334822,0.9362642999999999,0.6351106684500227
sample,TCGA-19-5958-01A-11D-1696-08,0.75,45,31,0.6888888888888889,0.8769809,0.7271331558730605
sample,TCGA-19-5959-01A-11D-1696-08,0.75,85,23,0.27058823529411763,0.33819795,0.3841700636785156
sample,TCGA-19-5960-01A-11D-1696-08,0.75,39,4,0.10256410256410256,0.15530778,0.2702841527099503
sample,TCGA-19-A60I-01A-12D-A33T-08,0.75,30,7,0.23333333333333334,0.177478645,0.35675485111994676
sample,TCGA-19-A6J4-01A-11D-A33T-08,0.75,31,19,0.6129032258064516,0.9482326,0.6393596027570827
sample,TCGA-19-A6J5-01A-21D-A33T-08,0.75,48,5,0.10416666666666667,0.0187102955,0.19767823191812928
sample,TCGA-26-1439-01A-01D-1353-08,0.75,36,17,0.4722222222222222,0.589485775,0.5717534747520185
sample,TCGA-26-1442-01A-01D-1696-08,0.75,41,24,0.5853658536585366,0.91036683,0.6045071372312848
sample,TCGA-26-1799-01A-02W-0643-08,0.75,43,19,0.4418604651162791,0.6085635,0.5469869467809758
sample,TCGA-26-5133-01A-01D-1486-08,0.75,39,15,0.38461538461538464,0.6024873,0.5088381544400243
sample,TCGA-26-5134-01A-01D-1486-08,0.75,50,9,0.18,0.354318115,0.4048896601198811
sample,TCGA-26-5135-01A-01D-1486-08,0.75,61,20,0.32786885245901637,0.5822423,0.5718754848869256
sample,TCGA-26-5136-01B-01D-1486-08,0.75,50,28,0.56,0.81022013,0.6574509265327642
sample,TCGA-26-5139-01A-01D-1486-08,0.75,45,24,0.5333333333333333,0.8139838,0.6396201180309391
sample,TCGA-26-6173-01A-11D-1845-08,0.75,32,26,0.8125,0.97377975,0.8392605791598234
sample,TCGA-26-6174-01A-21D-1845-08,0.75,88,75,0.8522727272727273,0.98522887,0.8713693065761494
sample,TCGA-26-A7UX-01B-11D-A391-08,0.75,37,8,0.21621621621621623,0.04592923,0.2989586356935781
sample,TCGA-27-1830-01A-01D-1494-08,0.75,48,38,0.7916666666666666,0.962142225,0.8134450168396244
sample,TCGA-27-1831-01A-01D-1494-08,0.75,55,42,0.7636363636363637,0.9368103,0.7906721380655332
sample,TCGA-27-1831-01A-01W-0837-08,0.75,91,64,0.7032967032967034,0.94819003,0.7686908989503695
sample,TCGA-27-1832-01A-01D-1494-08,0.75,31,28,0.9032258064516129,0.97692025,0.8948091364327936
sample,TCGA-27-1832-01A-01W-0643-08,0.75,38,27,0.7105263157894737,0.968987,0.7633205149282795
sample,TCGA-27-1833-01A-01D-1494-08,0.75,60,31,0.5166666666666667,0.7663565000000001,0.6041814590592174
sample,TCGA-27-1833-01A-01W-0643-08,0.75,51,22,0.43137254901960786,0.5804178,0.5020395156920784
sample,TCGA-27-1834-01A-01D-1494-08,0.75,55,31,0.5636363636363636,0.82647204,0.6240699652472678
sample,TCGA-27-1834-01A-01W-0643-08,0.75,100,60,0.6,0.87337177,0.6381513767711844
sample,TCGA-27-1835-01A-01D-1494-08,0.75,70,24,0.34285714285714286,0.580091735,0.5440900415340828
sample,TCGA-27-1836-01A-01D-1494-08,0.75,42,33,0.7857142857142857,0.9522281,0.8201644981071449
sample,TCGA-27-1837-01A-01D-1494-08,0.75,38,16,0.42105263157894735,0.6556331,0.5809925466714877
sample,TCGA-27-1837-01A-01W-0837-08,0.75,63,38,0.6031746031746031,0.85800195,0.6768419963969161
sample,TCGA-27-1838-01A-01D-1494-08,0.75,95,62,0.6526315789473685,0.9221964,0.7164316848963537
sample,TCGA-27-2518-01A-01D-1494-08,0.75,55,49,0.8909090909090909,0.968329,0.869847119086934
sample,TCGA-27-2519-01A-01D-1494-08,0.75,43,29,0.6744186046511628,0.9196487,0.7119067345384531
sample,TCGA-27-2519-01A-01W-0837-08,0.75,46,24,0.5217391304347826,0.8224688,0.5953613639510332
sample,TCGA-27-2521-01A-01D-1494-08,0.75,61,27,0.4426229508196721,0.65364456,0.526728970209785
sample,TCGA-27-2521-01A-01W-0837-08,0.75,57,27,0.47368421052631576,0.7051723,0.5208326601927772
sample,TCGA-27-2523-01A-01D-1494-08,0.75,50,7,0.14,0.22088238500000001,0.31695982828052216
sample,TCGA-27-2523-01A-01W-0837-08,0.75,53,13,0.24528301886792453,0.114749186,0.32466623568835934
sample,TCGA-27-2524-01A-01D-1494-08,0.75,36,22,0.6111111111111112,0.86410232,0.7121729692186851
sample,TCGA-27-2524-01A-01W-0837-08,0.75,37,18,0.4864864864864865,0.70663786,0.573107615629674
sample,TCGA-27-2526-01A-01D-1494-08,0.75,50,20,0.4,0.63463207,0.606700989992989
sample,TCGA-27-2526-01A-01W-0837-08,0.75,49,19,0.3877551020408163,0.5986217,0.5661303769624808
sample,TCGA-27-2527-01A-01D-1494-08,0.75,61,57,0.9344262295081968,0.9902423,0.9123792912785464
sample,TCGA-27-2528-01A-01D-1494-08,0.75,50,35,0.7,0.8995616150000001,0.7158907683488657
sample,TCGA-27-2528-01A-01W-0837-08,0.75,52,29,0.5576923076923077,0.842400815,0.6242520783638859
sample,TCGA-28-1745-01B-01W-0643-08,0.75,48,31,0.6458333333333334,0.89706118,0.6675776793232037
sample,TCGA-28-1746-01A-01W-0643-08,0.75,73,26,0.3561643835616438,0.2379708,0.4157870088506606
sample,TCGA-28-1747-01C-01D-1494-08,0.75,41,23,0.5609756097560976,0.81108415,0.7182448999707718
sample,TCGA-28-1747-01C-01W-0837-08,0.75,42,25,0.5952380952380952,0.84496225,0.7292490022059193
sample,TCGA-28-1749-01A-01W-0643-08,0.75,45,17,0.37777777777777777,0.44894356,0.5098558245148436
sample,TCGA-28-1750-01A-01W-0643-08,0.75,45,30,0.6666666666666666,0.9352774,0.6927124407003306
sample,TCGA-28-1751-01A-02W-0643-08,0.75,55,37,0.6727272727272727,0.9397133,0.7155785696283605
sample,TCGA-28-1752-01A-01W-0643-08,0.75,73,59,0.8082191780821918,0.9552862,0.8210473950190997
sample,TCGA-28-1753-01A-01D-1494-08,0.75,52,38,0.7307692307692307,0.9441151999999999,0.7640719099558514
sample,TCGA-28-1755-01A-01W-0643-08,0.75,61,24,0.39344262295081966,0.5222551,0.5143843566861088
sample,TCGA-28-1757-01A-02W-0643-08,0.75,95,55,0.5789473684210527,0.8967977,0.6294095139390034
sample,TCGA-28-2499-01A-01D-1494-08,0.75,28,8,0.2857142857142857,0.29677407,0.4343351739016095
sample,TCGA-28-2501-01A-01D-1696-08,0.75,47,37,0.7872340425531915,0.9818351,0.8015667048882353
sample,TCGA-28-2502-01B-01D-1494-08,0.75,53,47,0.8867924528301887,0.9885483,0.8982199077303075
sample,TCGA-28-2502-01B-01W-0837-08,0.75,56,44,0.7857142857142857,0.9696562799999999,0.7999539899842437
sample,TCGA-28-2509-01A-01D-1494-08,0.75,52,17,0.3269230769230769,0.186245045,0.40169124772910425
sample,TCGA-28-2509-01A-01W-0837-08,0.75,53,16,0.3018867924528302,0.068039834,0.35964742089604723
sample,TCGA-28-2510-01A-01D-1696-08,0.75,27,18,0.6666666666666666,0.9428605,0.6421233152753554
sample,TCGA-28-2513-01A-01D-1494-08,0.75,76,73,0.9605263157894737,0.98003572,0.9451532778859182
sample,TCGA-28-2513-01A-01W-0837-08,0.75,86,77,0.8953488372093024,0.988351185,0.8920005684544577
sample,TCGA-28-2514-01A-02D-1494-08,0.75,53,26,0.49056603773584906,0.73603785,0.5722563883342726
sample,TCGA-28-2514-01A-02W-0837-08,0.75,52,27,0.5192307692307693,0.7582674,0.6299942966902458
sample,TCGA-28-5204-01A-01D-1486-08,0.75,39,9,0.23076923076923078,0.47307125,0.4553135213314564
sample,TCGA-28-5208-01A-01D-1486-08,0.75,55,13,0.23636363636363636,0.4345008,0.45131276864416014
sample,TCGA-28-5209-01A-01D-1486-08,0.75,80,25,0.3125,0.40059039,0.45747538307328917
sample,TCGA-28-5211-01C-11D-1845-08,0.75,34,24,0.7058823529411765,0.9844233099999999,0.7523379446221059
sample,TCGA-28-5213-01A-01D-1486-08,0.75,53,53,1.0,0.991268,0.9772319156603773
sample,TCGA-28-5214-01A-01D-1486-08,0.75,38,29,0.7631578947368421,0.9296288500000001,0.782273885816792
sample,TCGA-28-5215-01A-01D-1486-08,0.75,36,19,0.5277777777777778,0.8314894100000001,0.6374267648535554
sample,TCGA-28-5216-01A-01D-1486-08,0.75,48,21,0.4375,0.29969845500000003,0.4542933817579493
sample,TCGA-28-5218-01A-01D-1486-08,0.75,16,7,0.4375,0.55057984,0.5236129908433956
sample,TCGA-28-5219-01A-01D-1486-08,0.75,43,28,0.6511627906976745,0.9079674,0.6984367199192714
sample,TCGA-28-5220-01A-01D-1486-08,0.75,35,10,0.2857142857142857,0.29302078,0.4381472778892984
sample,TCGA-28-6450-01A-11D-1696-08,0.75,55,25,0.45454545454545453,0.68858725,0.5552804206396587
sample,TCGA-32-1970-01A-01D-1494-08,0.75,79,37,0.46835443037974683,0.65735775,0.5415184332116793
sample,TCGA-32-1970-01A-01W-0837-08,0.75,83,37,0.4457831325301205,0.68360406,0.5889544508213775
sample,TCGA-32-1976-01A-01W-0837-08,0.75,48,25,0.5208333333333334,0.769169325,0.5638674747692627
sample,TCGA-32-1977-01A-01D-1353-08,0.75,70,63,0.9,0.9877766,0.8964306204743023
sample,TCGA-32-1979-01A-01D-1696-08,0.75,77,54,0.7012987012987013,0.9115692,0.690384200769907
sample,TCGA-32-1980-01A-01D-1696-08,0.75,12,5,0.4166666666666667,0.0240170113,0.40439001373373973
sample,TCGA-32-1982-01A-01D-1494-08,0.75,79,69,0.8734177215189873,0.9746814,0.8635272282179738
sample,TCGA-32-1982-01A-01W-0837-08,0.75,106,78,0.7358490566037735,0.94183732,0.7435300874068632
sample,TCGA-32-1986-01A-01D-1494-08,0.75,41,37,0.9024390243902439,0.97673845,0.8826998987053839
sample,TCGA-32-1991-01A-01D-1353-08,0.75,38,16,0.42105263157894735,0.63430143,0.6096141198691709
sample,TCGA-32-2491-01A-01D-1353-08,0.75,63,49,0.7777777777777778,0.9753552,0.7956914165651365
sample,TCGA-32-2494-01A-01D-1353-08,0.75,56,47,0.8392857142857143,0.9796594999999999,0.8437168708563558
sample,TCGA-32-2495-01A-01D-1353-08,0.75,64,25,0.390625,0.5561292,0.5189947380895794
sample,TCGA-32-2615-01A-01D-1495-08,0.75,37,12,0.32432432432432434,0.40848804,0.4442770547000546
sample,TCGA-32-2616-01A-01D-1495-08,0.75,1162,602,0.5180722891566265,0.78269005,0.6144229720372387
sample,TCGA-32-2616-01A-01W-0922-08,0.75,676,325,0.4807692307692308,0.696756425,0.5512132812184058
sample,TCGA-32-2632-01A-01D-1495-08,0.75,89,63,0.7078651685393258,0.95578146,0.7401968671600987
sample,TCGA-32-2632-01A-01W-0922-08,0.75,86,53,0.6162790697674418,0.88858138,0.6389525374466785
sample,TCGA-32-2634-01A-01D-1495-08,0.75,46,9,0.1956521739130435,0.26893594499999995,0.3638591527162501
sample,TCGA-32-2634-01A-01W-0922-08,0.75,46,10,0.21739130434782608,0.049086843,0.29849824005655046
sample,TCGA-32-2638-01A-01D-1495-08,0.75,58,27,0.46551724137931033,0.7007162,0.596303438080464
sample,TCGA-32-2638-01A-01W-0922-08,0.75,57,24,0.42105263157894735,0.65304935,0.5345303106693143
sample,TCGA-32-4208-01A-01D-1353-08,0.75,35,13,0.37142857142857144,0.6473949,0.5585831746277207
sample,TCGA-32-4209-01A-01D-1353-08,0.75,27,21,0.7777777777777778,0.96872544,0.798423472147885
sample,TCGA-32-4210-01A-01D-1353-08,0.75,72,41,0.5694444444444444,0.8863222150000001,0.5974618205581584
sample,TCGA-32-4211-01A-01D-1353-08,0.75,55,41,0.7454545454545455,0.95337236,0.7369488866836853
sample,TCGA-32-4213-01A-01D-1353-08,0.75,44,35,0.7954545454545454,0.9411883050000001,0.8125985029028119
sample,TCGA-32-5222-01A-01D-1486-08,0.75,66,37,0.5606060606060606,0.8571764150000001,0.6719968644070738
sample,TCGA-41-2571-01A-01D-1495-08,0.75,50,28,0.56,0.7899636299999999,0.628005247703792
sample,TCGA-41-2571-01A-01W-0922-08,0.75,57,26,0.45614035087719296,0.6691528,0.5763647681627447
sample,TCGA-41-2572-01A-01D-1353-08,0.75,52,22,0.4230769230769231,0.62346855,0.6162027818024479
sample,TCGA-41-2573-01A-01D-1495-08,0.75,37,17,0.4594594594594595,0.4412876,0.5013443330981586
sample,TCGA-41-2573-01A-01W-0922-08,0.75,44,18,0.4090909090909091,0.5830304,0.47276693151323984
sample,TCGA-41-2575-01A-01D-1495-08,0.75,64,18,0.28125,0.377234995,0.425862556382261
sample,TCGA-41-2575-01A-01W-0922-08,0.75,78,27,0.34615384615384615,0.34900954,0.43980946149367284
sample,TCGA-41-3392-01A-01D-1495-08,0.75,67,36,0.5373134328358209,0.7929497,0.6007468287085166
sample,TCGA-41-3392-01A-01W-0922-08,0.75,65,34,0.5230769230769231,0.8371892,0.6033731927737986
sample,TCGA-41-3393-01A-01D-1353-08,0.75,73,64,0.8767123287671232,0.98211426,0.8657786169942692
sample,TCGA-41-3915-01A-01D-1353-08,0.75,35,20,0.5714285714285714,0.866916,0.615065850590587
sample,TCGA-41-4097-01A-01D-1353-08,0.75,30,23,0.7666666666666667,0.9849190999999999,0.8493038441366667
sample,TCGA-41-5651-01A-01D-1696-08,0.75,92,29,0.31521739130434784,0.34613986500000005,0.4405443164157236
sample,TCGA-41-6646-01A-11D-1845-08,0.75,49,29,0.5918367346938775,0.8790948,0.624489486659264
sample,TCGA-4W-AA9R-01A-11D-A391-08,0.75,79,36,0.45569620253164556,0.6830547,0.5594373154185274
sample,TCGA-4W-AA9S-01A-11D-A391-08,0.75,57,30,0.5263157894736842,0.8769867,0.5997884163687347
sample,TCGA-4W-AA9T-01A-11D-A391-08,0.75,51,42,0.8235294117647058,0.9799855,0.8270402862652579
sample,TCGA-74-6573-01A-12D-1845-08,0.75,38,19,0.5,0.75354375,0.579381169243851
sample,TCGA-74-6575-01A-11D-1845-08,0.75,90,71,0.7888888888888889,0.956608825,0.7963108413782902
sample,TCGA-74-6577-01A-11D-1845-08,0.75,33,24,0.7272727272727273,0.9687297,0.7105658905679022
sample,TCGA-74-6578-01A-11D-1845-08,0.75,68,41,0.6029411764705882,0.863375565,0.6688623524065358
sample,TCGA-74-6581-01A-11D-1845-08,0.75,44,13,0.29545454545454547,0.37171231000000005,0.4481176637654084
sample,TCGA-74-6584-01A-11D-1845-08,0.75,40,23,0.575,0.858696285,0.6146636355856866
sample,TCGA-76-4925-01A-01D-1486-08,0.75,67,13,0.19402985074626866,0.16949977,0.3208456355604354
sample,TCGA-76-4926-01B-01D-1486-08,0.75,58,30,0.5172413793103449,0.75652645,0.6767641768581016
sample,TCGA-76-4927-01A-01D-1486-08,0.75,53,47,0.8867924528301887,0.97549677,0.8883588558981131
sample,TCGA-76-4928-01B-01D-1486-08,0.75,80,77,0.9625,0.98950252,0.9430399320576404
sample,TCGA-76-4929-01A-01D-1486-08,0.75,64,22,0.34375,0.43778677,0.4534733526305615
sample,TCGA-76-4931-01A-01D-1486-08,0.75,47,10,0.2127659574468085,0.1752091,0.33596847969319493
sample,TCGA-76-4932-01A-01D-1486-08,0.75,59,15,0.2542372881355932,0.42517182,0.475154327091593
sample,TCGA-76-4934-01A-01D-1486-08,0.75,54,21,0.3888888888888889,0.479055385,0.48362943292748706
sample,TCGA-76-4935-01A-01D-1486-08,0.75,52,23,0.4423076923076923,0.5125031,0.5448515244494199
sample,TCGA-76-6191-01A-12D-1696-08,0.75,55,12,0.21818181818181817,0.40010548,0.4224729625859604
sample,TCGA-76-6192-01A-11D-1696-08,0.75,54,45,0.8333333333333334,0.97856863,0.8311089264375985
sample,TCGA-76-6193-01A-11D-1696-08,0.75,49,41,0.8367346938775511,0.9829349,0.8390036197531543
sample,TCGA-76-6280-01A-21D-1845-08,0.75,50,18,0.36,0.33811772500000004,0.44430298541153546
sample,TCGA-76-6282-01A-11D-1696-08,0.75,41,32,0.7804878048780488,0.9654197,0.811084485992096
sample,TCGA-76-6283-01A-11D-1845-08,0.75,86,31,0.36046511627906974,0.388198735,0.4394752992360409
sample,TCGA-76-6285-01A-11D-1696-08,0.75,54,11,0.2037037037037037,0.147072855,0.32732271583558126
sample,TCGA-76-6286-01A-11D-1845-08,0.75,67,17,0.2537313432835821,0.15979265,0.33587314673813345
sample,TCGA-76-6656-01A-11D-1845-08,0.75,88,35,0.3977272727272727,0.5922149,0.5378814716933595
sample,TCGA-76-6657-01A-11D-1845-08,0.75,49,30,0.6122448979591837,0.82957935,0.6475226096504525
sample,TCGA-76-6660-01A-11D-1845-08,0.75,87,31,0.3563218390804598,0.44468132,0.4650317224962343
sample,TCGA-76-6661-01B-11D-1845-08,0.75,53,27,0.5094339622641509,0.7846368,0.6183248979945731
sample,TCGA-76-6662-01A-11D-1845-08,0.75,37,33,0.8918918918918919,0.98191845,0.8870424063070121
sample,TCGA-76-6663-01A-11D-1845-08,0.75,56,43,0.7678571428571429,0.971568615,0.7756341416806091
sample,TCGA-76-6664-01A-11D-1845-08,0.75,50,38,0.76,0.9329055500000001,0.7893095791957242
sample,TCGA-81-5910-01A-11D-1696-08,0.75,48,15,0.3125,0.45916522,0.448163759070614
sample,TCGA-81-5911-01A-12D-1845-08,0.75,26,15,0.5769230769230769,0.84668305,0.6528149947977847
sample,TCGA-87-5896-01A-01D-1696-08,0.75,53,19,0.3584905660377358,0.5035664,0.4961231422727173
sample,TCGA-OX-A56R-01A-11D-A33T-08,0.75,36,7,0.19444444444444445,0.251968515,0.340455360336929
sample,TCGA-RR-A6KA-01A-21D-A33T-08,0.75,58,46,0.7931034482758621,0.9666994,0.8047140585739797
sample,TCGA-RR-A6KB-01A-12D-A33T-08,0.75,45,33,0.7333333333333333,0.9788954,0.7612906869735555
sample,TCGA-RR-A6KC-01A-31D-A33T-08,0.75,49,24,0.4897959183673469,0.7477352,0.6017445069147831
source_maf,00326327-8da5-4226-a894-2e4e1d5acd45.maf.gz,0.75,57,30,0.5263157894736842,0.8769867,0.5997884163687347
source_maf,004897bf-5189-4d09-baa3-d45cdde4985a.maf.gz,0.75,49,12,0.24489795918367346,0.29273906,0.41386739672565276
source_maf,009b4458-4158-41ef-816f-ed7e4eecba48.maf.gz,0.75,53,16,0.3018867924528302,0.5780902,0.4921506261619722
source_maf,00a6589b-6c02-4b41-b363-fb5e7151675b.maf.gz,0.75,27,11,0.4074074074074074,0.43710902,0.47266739110231976
source_maf,00c046a5-b243-4f40-b107-bcd1c07d0918.maf.gz,0.75,13,8,0.6153846153846154,0.86257535,0.6446823452492307
source_maf,010427c5-94f5-4ba9-a77b-a480823733bd.maf.gz,0.75,55,27,0.4909090909090909,0.7252854,0.6684284691222225
source_maf,01ca413a-63ae-4017-935c-a58195e73eea.maf.gz,0.75,36,7,0.19444444444444445,0.251968515,0.340455360336929
source_maf,0240d7a1-a06c-4647-879f-1441b64b4dd3.maf.gz,0.75,39,13,0.3333333333333333,0.3877831,0.44966934822108584
source_maf,029fde2a-49ec-4047-9289-1a699b687b08.maf.gz,0.75,25,14,0.56,0.86359257,0.6473607165734443
source_maf,03dfb83a-f803-4380-8681-b3ebc2ffee29.maf.gz,0.75,28,14,0.5,0.7603892800000001,0.5796250178075429
source_maf,0480797d-1ce6-46e4-8f27-b24c9597a052.maf.gz,0.75,100,60,0.6,0.87337177,0.6381513767711844
source_maf,0493f571-b732-4f33-9c57-b9b5762e7da1.maf.gz,0.75,52,17,0.3269230769230769,0.186245045,0.40169124772910425
source_maf,04acaaaf-3c93-4014-afcb-741e5252b563.maf.gz,0.75,61,24,0.39344262295081966,0.5222551,0.5143843566861088
source_maf,0507efd4-0190-4a86-a47c-9c9b724505d5.maf.gz,0.75,55,37,0.6727272727272727,0.9397133,0.7155785696283605
source_maf,06328477-271c-466a-8f9b-ca227b31ce1b.maf.gz,0.75,44,18,0.4090909090909091,0.5830304,0.47276693151323984
source_maf,0632d63a-1b51-434a-a074-a500e46c1859.maf.gz,0.75,86,31,0.36046511627906974,0.388198735,0.4394752992360409
source_maf,06dd167b-3334-453e-a63f-dcd0f2c2e22a.maf.gz,0.75,46,16,0.34782608695652173,0.586452815,0.5123096426919238
source_maf,07dd1a69-3283-4bd1-9ce6-c2709c80fd51.maf.gz,0.75,45,30,0.6666666666666666,0.9352774,0.6927124407003306
source_maf,097a9469-48c7-477a-a769-cda7ff93271e.maf.gz,0.75,61,27,0.4426229508196721,0.65364456,0.526728970209785
source_maf,0bc5b7e8-ccfc-4d56-ab3b-12c25ed87754.maf.gz,0.75,73,26,0.3561643835616438,0.2379708,0.4157870088506606
source_maf,0c36c15e-7a32-4d95-ae89-c35f4392a7d5.maf.gz,0.75,31,21,0.6774193548387096,0.88265216,0.7085689806825249
source_maf,0c978002-6e44-491b-beaf-f1b87e6c2c1b.maf.gz,0.75,31,8,0.25806451612903225,0.20423405,0.36196155789387735
source_maf,0d260c80-8a19-4d48-8ee1-6a4fb233d3bf.maf.gz,0.75,61,18,0.29508196721311475,0.2639877,0.4056345576828225
source_maf,0d8a690c-503b-4db2-9c6d-129a12001917.maf.gz,0.75,66,55,0.8333333333333334,0.982622145,0.8723694327936048
source_maf,0ddb96f5-835f-4653-be32-7272a248e00a.maf.gz,0.75,75,37,0.49333333333333335,0.67291504,0.5492209238236532
source_maf,0e160d5a-1896-4bc3-89be-02550078b262.maf.gz,0.75,66,41,0.6212121212121212,0.87441432,0.7078283850180446
source_maf,10b81151-18ef-4fb8-bc25-712e8b2943ad.maf.gz,0.75,3,2,0.6666666666666666,0.8744681,0.6024349667818666
source_maf,10c42f7f-29aa-4e20-ba4a-b19d807ef40e.maf.gz,0.75,38,16,0.42105263157894735,0.63430143,0.6096141198691709
source_maf,12ebb080-e96e-4145-a1c6-91df8bf6cb45.maf.gz,0.75,70,52,0.7428571428571429,0.9559275700000001,0.7809266855943429
source_maf,1307df0a-7e36-48c5-9bcc-5dd809293e30.maf.gz,0.75,108,59,0.5462962962962963,0.77941663,0.5898749808176431
